;Num_Acc;id_vehicule;num_veh;catu;grav;catv;;obsm;dep;com;adr;lat;long;;voie;v1;v2;vosp;vma
124893;2,02E+11;138 202 078;B01;1;1;7;;2;75;75111;BOULEVARD RICHARD LENOIR;48,858008;2,371634;;BOULEVARD RICHARD LENOIR;0.0;;0;50
124894;2,02E+11;138 202 079;A01;1;4;7;;2;75;75111;BOULEVARD RICHARD LENOIR;48,858008;2,371634;;BOULEVARD RICHARD LENOIR;0.0;;0;50
124895;2,02E+11;138 202 076;A01;1;4;34;;2;75;75103;BOULEVARD DES FILLES DU CALVAIRE;48,860952;2,367264;;BOULEVARD DES FILLES DU CALVAIRE;0.0;;0;50
124896;2,02E+11;138 202 077;B01;1;1;7;;2;75;75103;BOULEVARD DES FILLES DU CALVAIRE;48,860952;2,367264;;BOULEVARD DES FILLES DU CALVAIRE;0.0;;0;50
124899;2,02E+11;138 202 075;A01;1;4;32;;2;75;75111;RUE DE CHARONNE;48,853578;2,380419;;RUE DE CHARONNE;0.0;;0;50
124900;2,02E+11;138 202 072;Z01;3;4;34;;1;75;75103;BOULEVARD SAINT DENIS;48,869317;2,354298;;BOULEVARD SAINT DENIS;0.0;;3;50
124901;2,02E+11;138 202 071;A01;1;1;31;;1;75;75110;PLACE DE LA REPUBLIQUE;48,868137;2,363721;;PLACE DE LA REPUBLIQUE;0.0;;3;30
124902;2,02E+11;138 202 071;A01;3;4;31;;1;75;75110;PLACE DE LA REPUBLIQUE;48,868137;2,363721;;PLACE DE LA REPUBLIQUE;0.0;;3;30
124903;2,02E+11;138 202 068;A01;2;4;7;;2;75;75108;PONT DES INVALIDES;48,864618;2,310322;;PONT DES INVALIDES;0.0;;0;50
124904;2,02E+11;138 202 068;A01;1;1;7;;2;75;75108;PONT DES INVALIDES;48,864618;2,310322;;PONT DES INVALIDES;0.0;;0;50
124905;2,02E+11;138 202 070;B01;2;4;7;;2;75;75108;PONT DES INVALIDES;48,864618;2,310322;;PONT DES INVALIDES;0.0;;0;50
124906;2,02E+11;138 202 070;B01;1;1;7;;2;75;75108;PONT DES INVALIDES;48,864618;2,310322;;PONT DES INVALIDES;0.0;;0;50
124912;2,02E+11;138 202 066;B01;1;4;10;;2;75;75108;AVENUE DES CHAMPS ELYSEES;48,86839;2,311968;;AVENUE DES CHAMPS ELYSEES;0.0;;3;50
124913;2,02E+11;138 202 067;A01;1;1;7;;2;75;75108;AVENUE DES CHAMPS ELYSEES;48,86839;2,311968;;AVENUE DES CHAMPS ELYSEES;0.0;;3;50
124914;2,02E+11;138 202 067;A01;2;1;7;;2;75;75108;AVENUE DES CHAMPS ELYSEES;48,86839;2,311968;;AVENUE DES CHAMPS ELYSEES;0.0;;3;50
124919;2,02E+11;138 202 063;A01;2;1;7;;0;75;75108;AVENUE DE FRIEDLAND;48,874233;2,29954;;AVENUE DE FRIEDLAND;0.0;;0;50
124920;2,02E+11;138 202 063;A01;1;4;7;;0;75;75108;AVENUE DE FRIEDLAND;48,874233;2,29954;;AVENUE DE FRIEDLAND;0.0;;0;50
124924;2,02E+11;138 202 059;A01;1;4;34;;0;75;75104;RUE SAINT ANTOINE;48,854763;2,362419;;RUE SAINT ANTOINE;0.0;;0;50
124925;2,02E+11;138 202 055;C01;1;1;7;;2;75;75103;RUE DES QUATRE FILS;48,860853;2,358928;;RUE DES QUATRE FILS;0.0;;0;30
124926;2,02E+11;138 202 056;B01;1;4;1;;2;75;75103;RUE DES QUATRE FILS;48,860853;2,358928;;RUE DES QUATRE FILS;0.0;;0;30
124927;2,02E+11;138 202 058;A01;1;1;7;;2;75;75103;RUE DES QUATRE FILS;48,860853;2,358928;;RUE DES QUATRE FILS;0.0;;0;30
124928;2,02E+11;138 202 054;A01;3;4;7;;1;75;75101;RUE DE MONTPENSIER;48,863856;2,335901;;RUE DE MONTPENSIER;0.0;;0;50
124929;2,02E+11;138 202 054;A01;1;4;7;;1;75;75101;RUE DE MONTPENSIER;48,863856;2,335901;;RUE DE MONTPENSIER;0.0;;0;50
124934;2,02E+11;138 202 048;A01;1;4;43;;2;75;75114;BD PERIPHERIQUE INTERIEUR;48,8220884;2,3165864;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
124935;2,02E+11;138 202 046;A01;1;4;32;;2;75;75117;BD PERIPHERIQUE INTERIEUR;48,898986;2,317292;;https://onisr.interieur.gouv.fr/#/accueil;0.0;;0;70
124936;2,02E+11;138 202 047;B01;1;1;7;;2;75;75117;BD PERIPHERIQUE INTERIEUR;48,898986;2,317292;;https://onisr.interieur.gouv.fr/#/accueil;0.0;;0;70
124937;2,02E+11;138 202 044;A01;2;1;10;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124938;2,02E+11;138 202 044;A01;2;1;10;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124939;2,02E+11;138 202 044;A01;2;1;10;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124940;2,02E+11;138 202 044;A01;2;1;10;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124941;2,02E+11;138 202 044;A01;1;1;10;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124942;2,02E+11;138 202 045;B01;1;4;43;;2;75;75110;RUE LOUIS BLANC;48,881105;2,365179;;RUE LOUIS BLANC;0.0;;0;50
124943;2,02E+11;138 202 042;B01;1;3;33;;2;75;75106;BOULEVARD RASPAIL;48,843813;2,329161;;BOULEVARD RASPAIL;0.0;;-1;50
124944;2,02E+11;138 202 043;A01;3;1;7;;2;75;75106;BOULEVARD RASPAIL;48,843813;2,329161;;BOULEVARD RASPAIL;0.0;;-1;50
124945;2,02E+11;138 202 043;A01;1;1;7;;2;75;75106;BOULEVARD RASPAIL;48,843813;2,329161;;BOULEVARD RASPAIL;0.0;;-1;50
124976;2,02E+11;138 202 019;A01;1;1;7;;2;75;75120;BOULEVARD DAVOUT;48,8534852;2,4105236;;BOULEVARD DAVOUT;0.0;;0;50
124977;2,02E+11;138 202 039;B01;1;4;7;;2;75;75120;BOULEVARD DAVOUT;48,8534852;2,4105236;;BOULEVARD DAVOUT;0.0;;0;50
124983;2,02E+11;138 202 014;A01;1;1;7;;2;75;75117;AVENUE DE VILLIERS;48,8838196;2,3047593;;AVENUE DE VILLIERS;0.0;;2;50
124984;2,02E+11;138 202 015;B01;1;4;1;;2;75;75117;AVENUE DE VILLIERS;48,8838196;2,3047593;;AVENUE DE VILLIERS;0.0;;2;50
124986;2,02E+11;138 202 010;A01;1;1;10;;2;75;75117;BOULEVARD DE DOUAUMONT;48,8950464;2,3058639;;BOULEVARD DE DOUAUMONT;0.0;;0;50
124987;2,02E+11;138 202 012;B01;1;4;33;;2;75;75117;BOULEVARD DE DOUAUMONT;48,8950464;2,3058639;;BOULEVARD DE DOUAUMONT;0.0;;0;50
124990;2,02E+11;138 202 008;A01;3;4;10;;1;75;75117;BOULEVARD DE DOUAUMONT;48,8962835;2,3100133;;BOULEVARD DE DOUAUMONT;0.0;;0;50
124991;2,02E+11;138 202 008;A01;1;1;10;;1;75;75117;BOULEVARD DE DOUAUMONT;48,8962835;2,3100133;;BOULEVARD DE DOUAUMONT;0.0;;0;50
124992;2,02E+11;138 202 004;A01;1;4;30;;0;75;75117;AVENUE DE CLICHY;48,8902553;2,3207453;;AVENUE DE CLICHY;0.0;;-1;50
124995;2,02E+11;138 202 000;A01;1;1;10;;1;75;75116;AVENUE DE MALAKOFF;48,875092;2,283975;;AVENUE DE MALAKOFF;0.0;;3;50
124996;2,02E+11;138 202 000;A01;3;4;10;;1;75;75116;AVENUE DE MALAKOFF;48,875092;2,283975;;AVENUE DE MALAKOFF;0.0;;3;50
125000;2,02E+11;138 201 997;A01;1;1;7;;1;75;75116;RUE LA PEROUSE;48,870198;2,293635;;RUE LA PEROUSE;0.0;;0;30
125001;2,02E+11;138 201 997;A01;3;4;7;;1;75;75116;RUE LA PEROUSE;48,870198;2,293635;;RUE LA PEROUSE;0.0;;0;30
125003;2,02E+11;138 201 995;A01;1;1;10;;1;75;75115;RUE LECOURBE;48,843714;2,306417;;RUE LECOURBE;0.0;;-1;50
125004;2,02E+11;138 201 995;A01;3;4;10;;1;75;75115;RUE LECOURBE;48,843714;2,306417;;RUE LECOURBE;0.0;;-1;50
125008;2,02E+11;138 201 991;A01;1;1;7;;2;75;75115;PLACE CHARLES VALLIN;48,8354165;2,3026853;;PLACE CHARLES VALLIN;0.0;;0;50
125009;2,02E+11;138 201 993;B01;1;4;2;;2;75;75115;PLACE CHARLES VALLIN;48,8354165;2,3026853;;PLACE CHARLES VALLIN;0.0;;0;50
125014;2,02E+11;138 201 989;Z01;3;4;7;;1;75;75115;RUE DE LA CROIX NIVERT;48,8338693;2,2901454;;RUE DE LA CROIX NIVERT;0.0;;0;50
125017;2,02E+11;138 201 986;A01;2;1;43;;2;75;75114;AVENUE DENFERT ROCHEREAU;48,8366977;2,3348064;;AVENUE DENFERT ROCHEREAU;0.0;;0;50
125018;2,02E+11;138 201 986;A01;1;4;43;;2;75;75114;AVENUE DENFERT ROCHEREAU;48,8366977;2,3348064;;AVENUE DENFERT ROCHEREAU;0.0;;0;50
125019;2,02E+11;138 201 987;B01;1;1;7;;2;75;75114;AVENUE DENFERT ROCHEREAU;48,8366977;2,3348064;;AVENUE DENFERT ROCHEREAU;0.0;;0;50
125025;2,02E+11;138 201 981;B01;1;4;2;;2;75;75113;BOULEVARD KELLERMANN;48,8210092;2,350748;;BOULEVARD KELLERMANN;0.0;;0;50
125026;2,02E+11;138 201 983;A01;1;1;7;;2;75;75113;BOULEVARD KELLERMANN;48,8210092;2,350748;;BOULEVARD KELLERMANN;0.0;;0;50
125031;2,02E+11;138 201 977;A01;1;1;7;;2;75;75113;AVENUE D ITALIE;48,8294431;2,3562697;;AVENUE D ITALIE;0.0;;1;50
125032;2,02E+11;138 201 977;A01;2;1;7;;2;75;75113;AVENUE D ITALIE;48,8294431;2,3562697;;AVENUE D ITALIE;0.0;;1;50
125033;2,02E+11;138 201 978;B01;1;4;1;;2;75;75113;AVENUE D ITALIE;48,8294431;2,3562697;;AVENUE D ITALIE;0.0;;1;50
125039;2,02E+11;138 201 972;A01;1;1;7;;1;75;75112;BOULEVARD DE REUILLY;48,839611;2,398799;;BOULEVARD DE REUILLY;0.0;;0;50
125040;2,02E+11;138 201 972;A01;3;4;7;;1;75;75112;BOULEVARD DE REUILLY;48,839611;2,398799;;BOULEVARD DE REUILLY;0.0;;0;50
125043;2,02E+11;138 201 966;B01;1;1;10;;2;75;75111;BOULEVARD RICHARD LENOIR;48,8540016;2,3689672;;BOULEVARD RICHARD LENOIR;0.0;;0;50
125044;2,02E+11;138 201 967;A01;1;4;1;;2;75;75111;BOULEVARD RICHARD LENOIR;48,8540016;2,3689672;;BOULEVARD RICHARD LENOIR;0.0;;0;50
125051;2,02E+11;138 201 961;A01;2;1;7;;2;75;75108;PLACE DE LA CONCORDE;48,8658652;2,3199069;;PLACE DE LA CONCORDE;0.0;;0;50
125052;2,02E+11;138 201 961;A01;2;1;7;;2;75;75108;PLACE DE LA CONCORDE;48,8658652;2,3199069;;PLACE DE LA CONCORDE;0.0;;0;50
125053;2,02E+11;138 201 961;A01;2;1;7;;2;75;75108;PLACE DE LA CONCORDE;48,8658652;2,3199069;;PLACE DE LA CONCORDE;0.0;;0;50
125054;2,02E+11;138 201 961;A01;1;1;7;;2;75;75108;PLACE DE LA CONCORDE;48,8658652;2,3199069;;PLACE DE LA CONCORDE;0.0;;0;50
125055;2,02E+11;138 201 962;B01;1;4;34;;2;75;75108;PLACE DE LA CONCORDE;48,8658652;2,3199069;;PLACE DE LA CONCORDE;0.0;;0;50
125058;2,02E+11;138 201 955;C01;1;1;10;;2;75;75104;BOULEVARD BOURDON;48,848621;2,366272;;BOULEVARD BOURDON;0.0;;0;50
125059;2,02E+11;138 201 956;B01;1;1;10;;2;75;75104;BOULEVARD BOURDON;48,848621;2,366272;;BOULEVARD BOURDON;0.0;;0;50
125060;2,02E+11;138 201 958;A01;1;4;2;;2;75;75104;BOULEVARD BOURDON;48,848621;2,366272;;BOULEVARD BOURDON;0.0;;0;50
125659;2,02E+11;138 201 489;A01;2;4;7;;2;75;75106;BOULEVARD DU MONTPARNASSE;48,839752;2,3365635;;BOULEVARD DU MONTPARNASSE;0.0;;-1;50
125660;2,02E+11;138 201 489;A01;2;1;7;;2;75;75106;BOULEVARD DU MONTPARNASSE;48,839752;2,3365635;;BOULEVARD DU MONTPARNASSE;0.0;;-1;50
125661;2,02E+11;138 201 489;A01;1;1;7;;2;75;75106;BOULEVARD DU MONTPARNASSE;48,839752;2,3365635;;BOULEVARD DU MONTPARNASSE;0.0;;-1;50
125662;2,02E+11;138 201 486;A01;1;1;7;;2;75;75117;RUE DE TOCQUEVILLE;48,8878429;2,3070866;;RUE DE TOCQUEVILLE;0.0;;0;30
125663;2,02E+11;138 201 487;B01;1;4;31;;2;75;75117;RUE DE TOCQUEVILLE;48,8878429;2,3070866;;RUE DE TOCQUEVILLE;0.0;;0;30
125664;2,02E+11;138 201 484;B01;1;4;1;;2;75;75116;AVENUE DE L HIPPODROME;48,8622868;2,2383142;;AVENUE DE L HIPPODROME;0.0;;1;50
125665;2,02E+11;138 201 485;A01;1;1;1;;2;75;75116;AVENUE DE L HIPPODROME;48,8622868;2,2383142;;AVENUE DE L HIPPODROME;0.0;;1;50
125666;2,02E+11;138 201 483;A01;1;1;32;;1;75;75107;PONT DES INVALIDES;48,8633879;2,3104012;;PONT DES INVALIDES;0.0;;0;50
125667;2,02E+11;138 201 483;A01;3;4;32;;1;75;75107;PONT DES INVALIDES;48,8633879;2,3104012;;PONT DES INVALIDES;0.0;;0;50
125668;2,02E+11;138 201 480;A01;2;1;30;;2;75;75116;ALLEE DE LONGCHAMP;48,867686;2,250951;;ALLEE DE LONGCHAMP;0.0;;0;50
125669;2,02E+11;138 201 480;A01;1;4;30;;2;75;75116;ALLEE DE LONGCHAMP;48,867686;2,250951;;ALLEE DE LONGCHAMP;0.0;;0;50
125670;2,02E+11;138 201 481;B01;1;1;7;;2;75;75116;ALLEE DE LONGCHAMP;48,867686;2,250951;;ALLEE DE LONGCHAMP;0.0;;0;50
125671;2,02E+11;138 201 479;A01;1;1;1;;1;75;75115;RUE DES MORILLONS;48,8332625;2,2993017;;RUE DES MORILLONS;0.0;;0;50
125672;2,02E+11;138 201 479;A01;3;4;1;;1;75;75115;RUE DES MORILLONS;48,8332625;2,2993017;;RUE DES MORILLONS;0.0;;0;50
125673;2,02E+11;138 201 478;A01;1;4;1;;0;75;75115;RUE DE LA CONVENTION;48,8399731;2,2903582;;RUE DE LA CONVENTION;0.0;;0;50
125674;2,02E+11;138 201 476;A01;1;1;7;;2;75;75113;QUAI D AUSTERLITZ;48,8419153;2,3678797;;QUAI D AUSTERLITZ;0.0;;3;50
125675;2,02E+11;138 201 477;B01;1;4;1;;2;75;75113;QUAI D AUSTERLITZ;48,8419153;2,3678797;;QUAI D AUSTERLITZ;0.0;;3;50
125676;2,02E+11;138 201 474;B01;1;1;7;;2;75;75113;BOULEVARD VINCENT AURIOL;48,833019;2,3618259;;BOULEVARD VINCENT AURIOL;0.0;;0;50
125677;2,02E+11;138 201 475;A01;1;4;30;;2;75;75113;BOULEVARD VINCENT AURIOL;48,833019;2,3618259;;BOULEVARD VINCENT AURIOL;0.0;;0;50
125678;2,02E+11;138 201 475;A01;2;4;30;;2;75;75113;BOULEVARD VINCENT AURIOL;48,833019;2,3618259;;BOULEVARD VINCENT AURIOL;0.0;;0;50
125679;2,02E+11;138 201 473;A01;3;4;30;;1;75;75107;RUE DE GRENELLE;48,8544183;2,3259139;;RUE DE GRENELLE;0.0;;0;50
125680;2,02E+11;138 201 473;A01;1;1;30;;1;75;75107;RUE DE GRENELLE;48,8544183;2,3259139;;RUE DE GRENELLE;0.0;;0;50
125681;2,02E+11;138 201 472;A01;1;4;7;;0;75;75104;QUAI HENRI IV;48,8493846;2,3618112;;QUAI HENRI IV;0.0;;0;50
126509;2,02E+11;138 200 797;B01;1;1;10;;2;75;75120;PORTE DE BAGNOLET;48,871208;2,413071;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126510;2,02E+11;138 200 798;A01;1;4;34;;2;75;75120;PORTE DE BAGNOLET;48,871208;2,413071;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126511;2,02E+11;138 200 794;C01;1;1;7;;2;75;75119;PORTE DE PANTIN;48,891777;2,395562;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126512;2,02E+11;138 200 795;B01;1;4;32;;2;75;75119;PORTE DE PANTIN;48,891777;2,395562;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126513;2,02E+11;138 200 796;A01;2;1;7;;2;75;75119;PORTE DE PANTIN;48,891777;2,395562;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126514;2,02E+11;138 200 796;A01;1;1;7;;2;75;75119;PORTE DE PANTIN;48,891777;2,395562;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
126515;2,02E+11;138 200 792;B01;1;4;1;;2;75;75106;BOULEVARD SAINT GERMAIN;48,852917;2,336982;;BOULEVARD SAINT GERMAIN;0.0;;3;50
126516;2,02E+11;138 200 793;A01;1;1;10;;2;75;75106;BOULEVARD SAINT GERMAIN;48,852917;2,336982;;BOULEVARD SAINT GERMAIN;0.0;;3;50
126517;2,02E+11;138 200 790;A01;1;4;7;;2;75;75119;RUE MANIN;48,876367;2,379699;;RUE MANIN;0.0;;0;50
126518;2,02E+11;138 200 791;B01;1;1;15;;2;75;75119;RUE MANIN;48,876367;2,379699;;RUE MANIN;0.0;;0;50
126519;2,02E+11;138 200 788;B01;1;4;32;;2;75;75115;RUE DE LA CROIX NIVERT;48,836862;2,289501;;RUE DE LA CROIX NIVERT;0.0;;0;50
126520;2,02E+11;138 200 789;A01;1;1;10;;2;75;75115;RUE DE LA CROIX NIVERT;48,836862;2,289501;;RUE DE LA CROIX NIVERT;0.0;;0;50
126521;2,02E+11;138 200 787;A01;3;4;7;;1;75;75115;RUE DE VAUGIRARD;48,841119;2,306663;;RUE DE VAUGIRARD;0.0;;3;50
126522;2,02E+11;138 200 787;A01;1;1;7;;1;75;75115;RUE DE VAUGIRARD;48,841119;2,306663;;RUE DE VAUGIRARD;0.0;;3;50
126523;2,02E+11;138 200 786;A01;1;1;7;;1;75;75115;RUE D ORADOUR SUR GLANE;48,83048;2,284899;;RUE D ORADOUR SUR GLANE;0.0;;0;50
126524;2,02E+11;138 200 786;A01;3;4;7;;1;75;75115;RUE D ORADOUR SUR GLANE;48,83048;2,284899;;RUE D ORADOUR SUR GLANE;0.0;;0;50
126525;2,02E+11;138 200 784;B01;1;1;7;;2;75;75115;RUE JEAN REY;48,855351;2,291026;;RUE JEAN REY;0.0;;0;50
126526;2,02E+11;138 200 785;Z01;2;4;2;;2;75;75115;RUE JEAN REY;48,855351;2,291026;;RUE JEAN REY;0.0;;0;50
126527;2,02E+11;138 200 785;Z01;1;4;2;;2;75;75115;RUE JEAN REY;48,855351;2,291026;;RUE JEAN REY;0.0;;0;50
126528;2,02E+11;138 200 783;A01;1;1;7;;1;75;75114;AVENUE DU MAINE;48,830265;2,325883;;AVENUE DU MAINE;0.0;;0;50
126529;2,02E+11;138 200 783;A01;3;4;7;;1;75;75114;AVENUE DU MAINE;48,830265;2,325883;;AVENUE DU MAINE;0.0;;0;50
126530;2,02E+11;138 200 782;A01;3;3;10;;1;75;75114;RUE DES PLANTES;48,827598;2,320991;;RUE DES PLANTES;0.0;;0;30
126531;2,02E+11;138 200 782;A01;1;1;10;;1;75;75114;RUE DES PLANTES;48,827598;2,320991;;RUE DES PLANTES;0.0;;0;30
126532;2,02E+11;138 200 780;A01;2;4;33;;2;75;75105;AVENUE DES GOBELINS;48,836801;2,351863;;BOULEVARD ARAGO;0.0;;0;50
126533;2,02E+11;138 200 780;A01;1;1;33;;2;75;75105;AVENUE DES GOBELINS;48,836801;2,351863;;BOULEVARD ARAGO;0.0;;0;50
126534;2,02E+11;138 200 781;B01;1;1;7;;2;75;75105;AVENUE DES GOBELINS;48,836801;2,351863;;BOULEVARD ARAGO;0.0;;0;50
126535;2,02E+11;138 200 779;A01;2;1;7;;0;75;75113;RUE NEUVE TOLBIAC;48,831042;2,377602;;RUE NEUVE TOLBIAC;0.0;;0;50
126536;2,02E+11;138 200 779;A01;1;4;7;;0;75;75113;RUE NEUVE TOLBIAC;48,831042;2,377602;;RUE NEUVE TOLBIAC;0.0;;0;50
126537;2,02E+11;138 200 777;A01;1;4;31;;2;75;75112;AVENUE DES TERROIRS DE FRANCE;48,830967;2,387183;;AVENUE DES TERROIRS DE FRANCE;0.0;;0;50
126538;2,02E+11;138 200 778;B01;1;1;37;;2;75;75112;AVENUE DES TERROIRS DE FRANCE;48,830967;2,387183;;AVENUE DES TERROIRS DE FRANCE;0.0;;0;50
126539;2,02E+11;138 200 775;A01;1;1;7;;2;75;75112;QUAI DE LA RAPEE;48,841596;2,372613;;QUAI DE LA RAPEE;0.0;;0;50
126540;2,02E+11;138 200 776;B01;1;4;32;;2;75;75112;QUAI DE LA RAPEE;48,841596;2,372613;;QUAI DE LA RAPEE;0.0;;0;50
126541;2,02E+11;138 200 773;A01;1;4;1;;2;75;75107;AVENUE DE TOURVILLE;48,853957;2,309531;;AVENUE DE TOURVILLE;0.0;;0;50
126542;2,02E+11;138 200 774;B01;1;1;33;;2;75;75107;AVENUE DE TOURVILLE;48,853957;2,309531;;AVENUE DE TOURVILLE;0.0;;0;50
126543;2,02E+11;138 200 772;A01;1;4;43;;2;75;75103;RUE DUPETIT THOUARS;48,865532;2,361446;;RUE DUPETIT THOUARS;0.0;;0;30
126544;2,02E+11;138 200 771;A01;1;4;31;;0;75;75101;RUE DE RIVOLI;48,864396;2,33011;;RUE DE RIVOLI;0.0;;0;50
126545;2,02E+11;138 200 771;A01;2;4;31;;0;75;75101;RUE DE RIVOLI;48,864396;2,33011;;RUE DE RIVOLI;0.0;;0;50
126546;2,02E+11;138 200 770;A01;1;4;32;;1;75;75101;RUE CROIX DES PETITS CHAMPS;48,864739;2,340441;;RUE CROIX DES PETITS CHAMPS;0.0;;0;50
126547;2,02E+11;138 200 770;A01;3;4;32;;1;75;75101;RUE CROIX DES PETITS CHAMPS;48,864739;2,340441;;RUE CROIX DES PETITS CHAMPS;0.0;;0;50
126735;2,02E+11;138 200 618;A01;1;4;1;;2;75;75117;BOULEVARD PERSHING;48,8818519;2,2855592;;BOULEVARD PERSHING;0.0;;0;50
126736;2,02E+11;138 200 619;B01;2;1;7;;2;75;75117;BOULEVARD PERSHING;48,8818519;2,2855592;;BOULEVARD PERSHING;0.0;;0;50
126737;2,02E+11;138 200 619;B01;1;1;7;;2;75;75117;BOULEVARD PERSHING;48,8818519;2,2855592;;BOULEVARD PERSHING;0.0;;0;50
126738;2,02E+11;138 200 616;A01;1;1;7;;2;75;75115;AVENUE EMILE ZOLA;48,846866;2,292393;;AVENUE EMILE ZOLA;0.0;;0;30
126739;2,02E+11;138 200 617;B01;1;4;33;;2;75;75115;AVENUE EMILE ZOLA;48,846866;2,292393;;AVENUE EMILE ZOLA;0.0;;0;30
126740;2,02E+11;138 200 615;A01;3;4;7;;1;75;75115;RUE DE LA CROIX NIVERT;48,84746;2,300906;;RUE DE LA CROIX NIVERT;0.0;;0;50
126741;2,02E+11;138 200 615;A01;1;1;7;;1;75;75115;RUE DE LA CROIX NIVERT;48,84746;2,300906;;RUE DE LA CROIX NIVERT;0.0;;0;50
126742;2,02E+11;138 200 613;A01;1;4;50;;2;75;75112;AVENUE DU BEL AIR;48,8433885;2,4206883;;AVENUE DU BEL AIR;0.0;;0;50
126743;2,02E+11;138 200 614;B01;1;1;7;;2;75;75112;AVENUE DU BEL AIR;48,8433885;2,4206883;;AVENUE DU BEL AIR;0.0;;0;50
126744;2,02E+11;138 200 612;A01;2;4;37;;0;75;75111;BOULEVARD VOLTAIRE;48,8553199;2,3842639;;BOULEVARD VOLTAIRE;0.0;;0;50
126745;2,02E+11;138 200 612;A01;2;4;37;;0;75;75111;BOULEVARD VOLTAIRE;48,8553199;2,3842639;;BOULEVARD VOLTAIRE;0.0;;0;50
126746;2,02E+11;138 200 612;A01;1;1;37;;0;75;75111;BOULEVARD VOLTAIRE;48,8553199;2,3842639;;BOULEVARD VOLTAIRE;0.0;;0;50
126747;2,02E+11;138 200 611;A01;1;4;50;;1;75;75109;BOULEVARD DE MAGENTA;48,8836191;2,3494755;;BOULEVARD DE MAGENTA;0.0;;1;50
126748;2,02E+11;138 200 611;A01;3;1;50;;1;75;75109;BOULEVARD DE MAGENTA;48,8836191;2,3494755;;BOULEVARD DE MAGENTA;0.0;;1;50
126749;2,02E+11;138 200 609;A01;1;1;7;;2;75;75114;RUE JULES GUESDE;48,836765;2,32076;;RUE JULES GUESDE;0.0;;0;30
126750;2,02E+11;138 200 610;B01;1;4;7;;2;75;75114;RUE JULES GUESDE;48,836765;2,32076;;RUE JULES GUESDE;0.0;;0;30
127051;2,02E+11;138 200 396;Z01;3;3;30;;1;75;75113;AVENUE DE CHOISY;48,8297716;2,3571119;;AVENUE DE CHOISY;0.0;;0;50
127052;2,02E+11;138 200 396;Z01;3;1;30;;1;75;75113;AVENUE DE CHOISY;48,8297716;2,3571119;;AVENUE DE CHOISY;0.0;;0;50
127053;2,02E+11;138 200 394;A01;1;4;33;;2;75;75120;AVENUE DE LA PORTE DE BAGNOLET;48,864775;2,410136;;AVENUE DE LA PORTE DE BAGNOLET;0.0;;0;50
127054;2,02E+11;138 200 393;A01;2;4;7;;0;75;75112;BOULEVARD PONIATOWSKI;48,8323299;2,398898;;BOULEVARD PONIATOWSKI;0.0;;0;50
127055;2,02E+11;138 200 393;A01;1;1;7;;0;75;75112;BOULEVARD PONIATOWSKI;48,8323299;2,398898;;BOULEVARD PONIATOWSKI;0.0;;0;50
127056;2,02E+11;138 200 393;A01;2;4;7;;0;75;75112;BOULEVARD PONIATOWSKI;48,8323299;2,398898;;BOULEVARD PONIATOWSKI;0.0;;0;50
127057;2,02E+11;138 200 392;A01;1;1;7;;1;75;75103;PLACE DE LA REPUBLIQUE;48,8677848;2,362656;;PLACE DE LA REPUBLIQUE;0.0;;0;50
127058;2,02E+11;138 200 392;A01;3;4;7;;1;75;75103;PLACE DE LA REPUBLIQUE;48,8677848;2,362656;;PLACE DE LA REPUBLIQUE;0.0;;0;50
127306;2,02E+11;138 200 206;A01;2;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
127307;2,02E+11;138 200 206;A01;2;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
127308;2,02E+11;138 200 206;A01;2;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
127309;2,02E+11;138 200 206;A01;2;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
127310;2,02E+11;138 200 206;A01;1;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
127311;2,02E+11;138 200 209;B01;1;4;7;;2;75;75120;AVENUE GAMBETTA;48,868311;2,401422;;AVENUE GAMBETTA;0.0;;0;50
